,player_id,player_display_name,rolling_def,last_twelve_carries,last_twelve_rushing_yards,last_twelve_rushing_tds,last_twelve_rushing_fumbles_lost,last_twelve_rushing_first_downs,last_twelve_receptions,last_twelve_targets,last_twelve_receiving_yards,last_twelve_receiving_tds,last_twelve_receiving_fumbles_lost,last_twelve_receiving_yards_after_catch,last_twelve_receiving_first_downs,last_twelve_target_share,last_twelve_fantasy_points_ppr,last_twelve_usage,predicted,season,week
58,00-0035659,Terry McLaurin,8.45416663090388,0.0,0.0,0.0,0.0,0.0,4.333333333333333,8.166666666666666,61.16666666666666,0.25,0.0,20.0,2.75,0.2347514163702726,11.950000047683716,8.166666666666666,12.845698703047338,2024,1
59,00-0035662,Marquise Brown,9.298194487889608,0.0833333333333333,-0.5,0.0,0.0,0.0,4.0,8.0,45.5,0.3333333333333333,0.0,13.666666666666666,2.4166666666666665,0.2592999786138534,10.50000011920929,8.083333333333334,11.79163953729405,2024,1
60,00-0035676,A.J. Brown,8.705555498600006,0.0,0.0,0.0,0.0,0.0,6.333333333333333,9.5,86.08333333333333,0.4166666666666667,0.0833333333333333,26.5,4.166666666666667,0.3119778148829937,17.275000154972076,9.5,16.823882474558012,2024,1
61,00-0035719,Deebo Samuel Sr.,10.926527738571169,2.4166666666666665,14.0,0.3333333333333333,0.0,0.8333333333333334,3.9166666666666665,5.916666666666667,62.75,0.5833333333333334,0.0,37.75,2.333333333333333,0.2163881486789746,17.091666559378307,8.333333333333334,14.252385750338675,2024,1
62,00-0036165,Isaiah Hodgins,9.057361245155334,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,2.25,14.166666666666666,0.25,0.0,4.333333333333333,0.8333333333333334,0.0776519090868532,4.333333293596904,2.25,5.395539743945302,2024,1
63,00-0036182,Nick Westbrook-Ikhine,9.262083252271015,0.0,0.0,0.0,0.0,0.0,2.0,3.1666666666666665,26.0,0.25,0.0,5.083333333333333,1.25,0.1144558947222928,6.266666769981384,3.1666666666666665,6.240011571289116,2024,1
64,00-0036196,Gabe Davis,7.495138764381409,0.0,0.0,0.0,0.0,0.0,3.0,5.333333333333333,48.91666666666666,0.4166666666666667,0.0833333333333333,11.5,2.083333333333333,0.1657320382073521,10.391666779915491,5.333333333333333,9.252650949898777,2024,1
65,00-0036219,Marquez Callaway,8.270694335301718,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,4.583333333333333,34.416666666666664,0.0833333333333333,0.0,8.75,1.8333333333333333,0.1727820381832619,6.608333438634872,4.583333333333333,7.540870597694285,2024,1
66,00-0036233,Donovan Peoples-Jones,7.658749938011169,0.0,0.0,0.0,0.0,0.0,1.0,2.1666666666666665,11.916666666666666,0.0833333333333333,0.0,3.333333333333333,0.5833333333333334,0.0730595784261822,2.6916666825612388,2.1666666666666665,5.250338705328512,2024,1
67,00-0036252,Michael Pittman,7.340833365917206,0.0,0.0,0.0,0.0,0.0,6.583333333333333,9.666666666666666,73.16666666666667,0.25,0.0,31.916666666666668,3.333333333333333,0.3061152758697669,15.733333269755043,9.666666666666666,15.130458812785516,2024,1
68,00-0036259,Jauan Jennings,8.87833321094513,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,2.75,22.08333333333333,0.0833333333333333,0.0,7.416666666666667,1.0,0.1017218272512157,4.291666587193807,2.75,5.6638345316249845,2024,1
69,00-0036261,Brandon Aiyuk,10.926527738571169,0.0,0.0,0.0,0.0,0.0,4.583333333333333,6.75,83.08333333333333,0.4166666666666667,0.0833333333333333,25.83333333333333,3.5,0.2457529933502276,15.224999984105429,6.75,14.084391742589057,2024,1
70,00-0036268,Laviska Shenault Jr.,9.17222229639689,1.1666666666666667,5.75,0.0,0.0,0.25,1.5833333333333333,1.75,13.083333333333334,0.0,0.0,17.166666666666668,0.5,0.081088500842452,3.4666666934887567,2.9166666666666665,5.6659371267071625,2024,1
71,00-0036271,Quez Watkins,8.338472227255503,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,2.5,3.6666666666666665,23.0,0.1666666666666666,0.0833333333333333,10.166666666666666,1.1666666666666667,0.1158404961849252,5.666666726271312,3.8333333333333335,6.302504329470822,2024,1
72,00-0036309,Darnell Mooney,8.28388879696528,0.1666666666666666,0.4166666666666667,0.0,0.0,0.0,2.25,4.416666666666667,30.08333333333333,0.0,0.0,14.583333333333334,1.4166666666666667,0.1517761244128147,5.300000071525574,4.583333333333333,7.130710827415005,2024,1
73,00-0036322,Justin Jefferson,8.642916778723398,0.0,0.0,0.0,0.0,0.0,6.75,10.25,96.08333333333331,0.5,0.0,26.25,5.0,0.2723003315428893,19.35833311080933,10.25,17.575723453333122,2024,1
74,00-0036326,Chase Claypool,7.178055504957835,0.0833333333333333,0.3333333333333333,0.0,0.0,0.0,1.5833333333333333,3.5,15.416666666666666,0.0833333333333333,0.0833333333333333,5.25,0.75,0.1405451839479307,3.491666694482168,3.583333333333333,5.595895489062312,2024,1
75,00-0036331,Devin Duvernay,9.221527735392252,0.75,3.6666666666666665,0.0,0.0,0.25,1.4166666666666667,2.1666666666666665,9.333333333333334,0.0,0.0,5.333333333333333,0.25,0.0818339643830602,2.7166666984558105,2.9166666666666665,5.63471774213144,2024,1
76,00-0036345,K.J. Osborn,9.74777756134669,0.0,0.0,0.0,0.0,0.0,3.333333333333333,4.916666666666667,38.833333333333336,0.1666666666666666,0.0,13.583333333333334,2.0,0.1419704534734288,8.216666638851166,4.916666666666667,8.345696801708067,2024,1
77,00-0036358,CeeDee Lamb,10.711666444937388,0.8333333333333334,7.083333333333333,0.1666666666666666,0.0,0.4166666666666667,8.25,11.5,111.83333333333331,0.75,0.0833333333333333,42.66666666666666,4.916666666666667,0.3159453049302101,25.641666730244957,12.333333333333334,19.881965940975807,2024,1
78,00-0036387,Jalen Reagor,7.437777901689212,0.1666666666666666,0.25,0.0,0.0,0.0,0.6666666666666666,1.9166666666666667,14.0,0.0,0.0,2.333333333333333,0.5,0.058152029911677,2.5916666189829507,2.083333333333333,5.2533709637233885,2024,1
79,00-0036407,Jerry Jeudy,8.875277856985727,0.0,0.0,0.0,0.0,0.0,3.333333333333333,5.333333333333333,43.41666666666666,0.0833333333333333,0.0,19.58333333333333,1.5833333333333333,0.2017939928919077,8.174999952316284,5.333333333333333,8.662715013571125,2024,1
